file,mtime,model,target,data_mode,label_space,experiment_tag,unified_sampling,evaluation_mode,primary_comparable,metric_split,window_accuracy,window_macro_f1,window_macro_prec,window_macro_rec,file_accuracy,file_macro_f1,file_macro_prec,file_macro_rec,n_files,inf_ms_win,batch_size,effective_batch_size,peak_train_gpu_mb,peak_inference_gpu_mb,peak_rss_mb,robustness_window_macro_f1,robustness_window_accuracy,robustness_file_macro_f1,robustness_file_accuracy,robustness_n_files,noise_macro_f1_snr10p0,noise_macro_f1_snr5p0,noise_macro_f1_snr0p0
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_periodic_path_results.json,1780409622.0,mspf_net,D8,processed,fine,no_periodic_path,,primary_test,True,test,90.27777777777779,90.06651884700663,92.4731182795699,90.27777777777779,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,11.18637291219784,16,,,,,46.246246246246244,58.05555555555556,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_multiscale_results.json,1780411697.0,mspf_net,D5,processed,fine,no_multiscale,,primary_test,True,test,41.97285942918111,35.89240391177368,48.58300278403149,42.59446963634747,43.75,31.555555555555554,29.44444444444444,43.333333333333336,16,0.2525956797398976,128,,,,,57.76173291503714,58.96238997065885,77.77777777777779,81.25,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_multiscale_results.json,1780412386.0,mspf_net,D8,processed,fine,no_multiscale,,primary_test,True,test,83.61111111111111,83.46580800729272,85.13366873828548,83.61111111111111,86.66666666666667,86.59932659932662,87.77777777777779,86.66666666666667,15,8.122064257622696,16,,,,,46.697396287529585,55.833333333333336,51.85185185185185,60.0,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_nonstationary_path_results.json,1780423012.0,mspf_net,D5,processed,fine,no_nonstationary_path,,primary_test,True,test,25.52514003734329,19.675825336332835,30.281561891653304,22.560682848759665,31.25,22.222222222222225,21.333333333333336,26.666666666666668,16,0.1735455443849787,128,,,,,52.79984122719913,54.69958655641505,73.33333333333333,81.25,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_nonstationary_path_results.json,1780423204.0,mspf_net,D8,processed,fine,no_nonstationary_path,,primary_test,True,test,70.55555555555556,63.419894745923564,84.36578171091446,70.55555555555556,73.33333333333333,68.25396825396827,85.18518518518518,73.33333333333334,15,1.1715893750078976,16,,,,,61.62438010290769,61.94444444444444,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_equal_path_fusion_results.json,1780473092.0,mspf_net,D5,processed,fine,equal_path_fusion,,primary_test,True,test,31.646772472659375,29.35078545059157,59.29934591796401,32.381968524939985,31.25,25.77777777777778,24.074074074074076,33.33333333333333,16,0.22728030162397772,128,,,,,53.77265832792577,54.82962123232862,69.99999999999999,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_equal_path_fusion_results.json,1780473872.0,mspf_net,D8,processed,fine,equal_path_fusion,,primary_test,True,test,80.0,78.02197802197803,87.5,80.0,80.0,78.02197802197803,87.5,80.0,15,12.251125468173996,16,,,,,46.552560616488584,58.333333333333336,50.46296296296296,60.0,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_se_results.json,1780486525.0,mspf_net,D5,processed,fine,no_se,,primary_test,True,test,41.98786343024807,35.62167103712813,59.1931364570444,44.033964612785645,43.75,34.88888888888889,30.555555555555554,46.666666666666664,16,0.595356396115676,128,,,,,55.25744440195234,58.088823686316346,68.88888888888889,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_se_results.json,1780487808.0,mspf_net,D8,processed,fine,no_se,,primary_test,True,test,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,14.272639193222858,16,,,,,72.58648459133144,76.38888888888889,68.25396825396824,73.33333333333333,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_simple_channel_mixer_results.json,1780526321.0,mspf_net,D5,processed,fine,simple_channel_mixer,,primary_test,True,test,49.4665244065084,47.06554198291121,57.902552176857746,49.86929847959456,56.25,51.11111111111112,50.0,56.666666666666664,16,0.2760476256298716,128,,,,,60.97489924870104,62.97512670045345,68.88888888888889,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_simple_channel_mixer_results.json,1780527037.0,mspf_net,D8,processed,fine,simple_channel_mixer,,primary_test,True,test,92.77777777777779,92.75803888806985,94.06392694063926,92.77777777777777,93.33333333333333,93.26599326599326,94.44444444444446,93.33333333333333,15,12.645279211574234,16,,,,,49.72238945748879,59.72222222222222,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_local_residual_results.json,1780534100.0,mspf_net,D5,processed,fine,no_local_residual,,primary_test,True,test,53.86936516404375,51.50858888772627,63.46938848828157,55.78732106339469,68.75,63.33333333333332,62.222222222222214,70.0,16,0.3363704265211709,128,,,,,57.98721660695965,61.11296345692184,68.88888888888889,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_local_residual_results.json,1780534888.0,mspf_net,D8,processed,fine,no_local_residual,,primary_test,True,test,90.0,89.769820971867,92.3076923076923,90.0,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,8.86499430052936,16,,,,,65.51393393320983,71.94444444444444,100.0,100.0,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_mean_channel_pooling_results.json,1780571724.0,mspf_net,D5,processed,fine,mean_channel_pooling,,primary_test,True,test,51.92884769271806,48.9109767734984,62.10134907475891,52.789188227971906,56.25,47.77777777777777,46.888888888888886,56.666666666666664,16,0.35709151652554283,128,,,,,59.386888881062006,60.93291544411843,73.33333333333331,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_mean_channel_pooling_results.json,1780572595.0,mspf_net,D8,processed,fine,mean_channel_pooling,,primary_test,True,test,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,9.440928213007282,16,,,,,59.33609141055949,66.66666666666666,54.112554112554115,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_equal_period_weighting_results.json,1780606345.0,mspf_net,D5,processed,fine,equal_period_weighting,,primary_test,True,test,49.9183115497466,43.00850518387917,52.78930822798482,47.96656886280786,50.0,35.36507936507937,31.0,46.666666666666664,16,0.3887838671289501,128,,,,,55.42255974310939,58.52894105094691,68.88888888888889,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_equal_period_weighting_results.json,1780607196.0,mspf_net,D8,processed,fine,equal_period_weighting,,primary_test,True,test,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,8.646434263209812,16,,,,,53.85287907460856,66.66666666666666,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_spectral_results.json,1780643143.0,mspf_net,D5,processed,fine,no_spectral,,primary_test,True,test,58.23886369698587,55.1077685111101,58.32517842934751,58.47070329865741,75.0,69.77777777777779,67.77777777777777,73.33333333333333,16,0.3389570922081475,128,,,,,60.89659888076908,62.7450653507602,68.88888888888887,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_spectral_results.json,1780643911.0,mspf_net,D8,processed,fine,no_spectral,,primary_test,True,test,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,8.57518886186881,16,,,,,50.59695958472376,63.05555555555556,55.55555555555555,66.66666666666666,15.0,,,
