file,mtime,target,variant,variant_label,experiment_tag,run_suffix,data_mode,label_space,evaluation_mode,classifier_head,epochs,epochs_ran,batch_size,best_epoch,window_accuracy,window_macro_f1,window_macro_prec,window_macro_rec,file_accuracy,file_macro_f1,file_macro_prec,file_macro_rec,n_files,inf_ms_win,params,primary_comparable
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_mean_channel_pooling_results.json,1780571724.0121844,D5,mean_channel_pooling,Mean Channel Pooling,mean_channel_pooling,,processed,fine,primary_test,softmax,100,40,128,20,51.92884769271806,48.9109767734984,62.10134907475891,52.789188227971906,56.25,47.77777777777777,46.888888888888886,56.666666666666664,16,0.35709151652554283,2330318,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_mean_channel_pooling_results.json,1780572595.779998,D8,mean_channel_pooling,Mean Channel Pooling,mean_channel_pooling,,processed,fine,primary_test,softmax,100,24,16,4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,9.440928213007282,2324179,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d1/mspf_net_d1_equal_period_weighting_results.json,1780573402.914814,D1,equal_period_weighting,Equal Period Weighting,equal_period_weighting,,processed,fine,primary_test,softmax,100,45,128,25,88.27763496143959,88.4184166203594,91.75962523169356,88.27763496143959,86.66666666666667,86.99999999999999,92.0,86.66666666666666,15,0.23232054700201843,2341565,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d2/mspf_net_d2_equal_period_weighting_results.json,1780595479.3547122,D2,equal_period_weighting,Equal Period Weighting,equal_period_weighting,,processed,fine,primary_test,softmax,100,22,16,2,39.44786521415522,32.76899792080494,51.81176463618344,39.58815009549167,45.0,36.926406926406926,35.59523809523809,45.0,20,9.361973337945528,2341621,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d4/mspf_net_d4_equal_period_weighting_results.json,1780603674.8932693,D4,equal_period_weighting,Equal Period Weighting,equal_period_weighting,,processed,fine,primary_test,softmax,100,26,32,6,30.219474153297682,31.94843009707766,35.39733869006084,30.712057550292844,31.25,31.972096530920062,36.089743589743584,31.547619047619047,48,0.7800032253726386,2343104,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_equal_period_weighting_results.json,1780606345.5101418,D5,equal_period_weighting,Equal Period Weighting,equal_period_weighting,,processed,fine,primary_test,softmax,100,35,128,15,49.9183115497466,43.00850518387917,52.78930822798482,47.96656886280786,50.0,35.36507936507937,31.0,46.666666666666664,16,0.3887838671289501,2346734,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_equal_period_weighting_results.json,1780607196.902321,D8,equal_period_weighting,Equal Period Weighting,equal_period_weighting,,processed,fine,primary_test,softmax,100,24,16,4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,8.646434263209812,2340595,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d1/mspf_net_d1_no_spectral_results.json,1780607715.0043147,D1,no_spectral,-Spectral Branch,no_spectral,,processed,fine,primary_test,softmax,100,29,128,9,91.49957155098544,91.47897656439487,92.98866766894895,91.49957155098542,93.33333333333333,93.14285714285712,95.0,93.33333333333333,15,0.32184819065150805,1829037,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d2/mspf_net_d2_no_spectral_results.json,1780633679.035535,D2,no_spectral,-Spectral Branch,no_spectral,,processed,fine,primary_test,softmax,100,28,16,8,54.39474930644834,48.58910307310308,45.189629695656144,54.5801356765077,55.00000000000001,49.222222222222214,45.0,55.00000000000001,20,8.739429761772044,1829093,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d4/mspf_net_d4_no_spectral_results.json,1780640844.7019813,D4,no_spectral,-Spectral Branch,no_spectral,,processed,fine,primary_test,softmax,100,24,32,4,29.91031639928699,30.124830457496888,33.380853232941874,30.653966131907307,33.33333333333333,31.23855311355312,40.476190476190474,33.33333333333333,48,0.5681966686097439,1830576,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_spectral_results.json,1780643143.3508153,D5,no_spectral,-Spectral Branch,no_spectral,,processed,fine,primary_test,softmax,100,34,128,14,58.23886369698587,55.1077685111101,58.32517842934751,58.47070329865741,75.0,69.77777777777779,67.77777777777777,73.33333333333333,16,0.3389570922081475,1834206,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_spectral_results.json,1780643911.2714636,D8,no_spectral,-Spectral Branch,no_spectral,,processed,fine,primary_test,softmax,100,23,16,3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,8.57518886186881,1828067,True
